amitabh_bachchan	actedin	don_1978_film
amitabh_bachchan	actedin	shaan_film
amitabh_bachchan	actedin	muqaddar_ka_sikandar
amitabh_bachchan	actedin	majboor
amitabh_bachchan	actedin	parvarish_1977_film
amitabh_bachchan	actedin	kasme_vaade
amitabh_bachchan	actedin	khuddaar
amitabh_bachchan	actedin	namak_halaal
amitabh_bachchan	actedin	namak_haraam
amitabh_bachchan	actedin	aetbaar
amitabh_bachchan	actedin	shootout_at_lokhandwala
amitabh_bachchan	actedin	ram_balram
amitabh_bachchan	actedin	aakhree_raasta
amitabh_bachchan	actedin	shakti_1982_film
amitabh_bachchan	actedin	aankhen_2002_film
amitabh_bachchan	actedin	kabhi_kabhie
amitabh_bachchan	actedin	ajooba
amitabh_bachchan	actedin	god_tussi_great_ho
amitabh_bachchan	actedin	bhoothnath
amitabh_bachchan	actedin	hum_kisi_se_kum_nahi
amitabh_bachchan	actedin	ab_tumhare_hawale_watan_saathiyo
amitabh_bachchan	actedin	desh_premee
amitabh_bachchan	actedin	hum_film
amitabh_bachchan	actedin	reshma_aur_shera
amitabh_bachchan	actedin	coolie_1983_film
amitabh_bachchan	actedin	indrajeet
amitabh_bachchan	actedin	lawaaris_1981_film
amitabh_bachchan	actedin	akayla
amitabh_bachchan	actedin	yaarana_1981_film
amitabh_bachchan	produced	tere_mere_sapne_1996_film
amitabh_bachchan	actedin	the_great_gambler
amitabh_bachchan	actedin	hindustan_ki_kasam_1999_film
amitabh_bachchan	islocatedin	allahabad
amitabh_bachchan	actedin	sharaabi
amitabh_bachchan	actedin	suhaag_1979_film
amitabh_bachchan	actedin	main_azaad_hoon
amitabh_bachchan	actedin	bemisal
amitabh_bachchan	actedin	naseeb_1981_film
amitabh_bachchan	actedin	kaalia
amitabh_bachchan	actedin	do_aur_do_paanch
amitabh_bachchan	actedin	dostana_1980_film
amitabh_bachchan	actedin	khoon_pasina
amitabh_bachchan	actedin	mr_natwarlal
amitabh_bachchan	actedin	ganga_ki_saugandh
amitabh_bachchan	actedin	aadalat
amitabh_bachchan	actedin	immaan_dharam
amitabh_bachchan	actedin	do_anjaane
amitabh_bachchan	actedin	alaap
amitabh_bachchan	actedin	zameer_1974_film
amitabh_bachchan	actedin	faraar
amitabh_bachchan	actedin	mahaan
amitabh_bachchan	actedin	nastik_film
amitabh_bachchan	actedin	geraftaar
amitabh_bachchan	actedin	jurmana
amitabh_bachchan	actedin	besharam
amitabh_bachchan	actedin	insaniyat_1994_film
amitabh_bachchan	actedin	khuda_gawah
amitabh_bachchan	actedin	bandhe_haath
amitabh_bachchan	actedin	hera_pheri_1976_film
amitabh_bachchan	actedin	jaadugar
amitabh_bachchan	actedin	teen_patti_film
amitabh_bachchan	actedin	amrithadhare
amitabh_bachchan	actedin	black_film
amitabh_bachchan	actedin	pyar_ki_kahani
amitabh_bachchan	actedin	sanjog_film
amitabh_bachchan	actedin	bansi_birju
amitabh_bachchan	actedin	ek_nazar
amitabh_bachchan	actedin	raaste_kaa_patthar
amitabh_bachchan	produced	major_saab
amitabh_bachchan	actedin	delhi6
amitabh_bachchan	actedin	benaam_1974_film
amitabh_bachchan	actedin	kasauti
amitabh_bachchan	actedin	bada_kabutar
amitabh_bachchan	actedin	gehri_chaal
amitabh_bachchan	actedin	kandahar_2010_film
amitabh_bachchan	actedin	rann_film
amitabh_bachchan	actedin	paa_film
amitabh_bachchan	actedin	aladin_2009_film
amitabh_bachchan	actedin	saudagar_1973_film
amitabh_bachchan	produced	aladin_2
amitabh_bachchan	actedin	aladin_2
amitabh_bachchan	actedin	taalismaan
arthur_miller	ismarriedto	marilyn_monroe
arthur_miller	graduatedfrom	university_of_michigan
arthur_miller	haswonprize	pulitzer_prize_for_drama
arthur_miller	haswonprize	tony_award
arthur_miller	haswonprize	emmy_award
arthur_miller	created	death_of_a_salesman
arthur_miller	ismarriedto	inge_morath
arthur_miller	created	the_crucible
arthur_miller	haswonprize	kennedy_center_honors
arthur_miller	created	all_my_sons
arthur_miller	created	the_misfits_film
arthur_miller	created	a_view_from_the_bridge
arthur_miller	created	the_united_states_steel_hour
arthur_miller	created	the_crucible_1996_film
arthur_miller	created	the_crucible_1957_film
arthur_miller	created	lets_make_love
arthur_miller	created	the_price_play
arthur_miller	created	broken_glass_play
arthur_miller	created	cavalcade_of_america
arthur_miller	created	focus_film
arthur_miller	created	difficult_years
arthur_miller	created	death_of_a_salesman_1951_film
arthur_miller	created	all_my_sons_film
bulgaria	imports	wordnet_mineral_114662574
bulgaria	hasofficiallanguage	bulgarian_language
bulgaria	hascapital	sofia
bulgaria	participatedin	mongol_conquests
bulgaria	participatedin	flămânda_offensive
bulgaria	participatedin	september_uprising
bulgaria	participatedin	battle_of_bulair
bulgaria	participatedin	battle_of_şarköy
bulgaria	participatedin	battle_of_bucharest
bulgaria	exports	wordnet_clothing_103051540
bulgaria	exports	wordnet_footwear_103381126
bulgaria	imports	wordnet_fuel_114875077
bulgaria	exports	wordnet_fuel_114875077
benny_andersson	produced	chess_musical
benny_andersson	created	mamma_mia_song
benny_andersson	created	dancing_queen
benny_andersson	created	i_know_him_so_well
benny_andersson	created	waterloo_abba_song
benny_andersson	created	hung_up
benny_andersson	created	super_trouper_song
benny_andersson	created	sos_abba_song
benny_andersson	created	fernando_song
benny_andersson	created	the_name_of_the_game
benny_andersson	created	chiquitita
benny_andersson	created	one_of_us_abba_song
benny_andersson	created	summer_night_city
benny_andersson	created	i_have_a_dream_song
benny_andersson	created	take_a_chance_on_me
benny_andersson	created	the_winner_takes_it_all
benny_andersson	created	ring_ring_song
benny_andersson	created	lay_all_your_love_on_me
benny_andersson	created	klinga_mina_klockor
benny_andersson	created	november_1989_album
benny_andersson	created	money_money_money
benny_andersson	created	knowing_me_knowing_you
benny_andersson	created	gimme_gimme_gimme_a_man_after_midnight
benny_andersson	created	voulezvous_song
benny_andersson	created	one_night_in_bangkok
benny_andersson	created	under_attack
benny_andersson	created	does_your_mother_know
benny_andersson	created	head_over_heels_abba_song
benny_andersson	created	i_do_i_do_i_do_i_do_i_do
benny_andersson	created	the_day_before_you_came
benny_andersson	created	eagle_song
benny_andersson	created	he_is_your_brother
benny_andersson	created	love_isnt_easy_but_it_sure_is_hard_enough
benny_andersson	created	so_long_song
benny_andersson	created	honey_honey
benny_andersson	created	bangaboomerang
benny_andersson	created	thank_you_for_the_music
benny_andersson	created	angeleyes
benny_andersson	created	arrival_instrumental
benny_andersson	created	hasta_mañana
benny_andersson	produced	mamma_mia_film
benny_andersson	created	the_visitors_song
benny_andersson	created	king_kong_song
benny_andersson	created	thats_me_song
benny_andersson	created	nina_pretty_ballerina
benny_andersson	created	another_town_another_train
benny_andersson	created	rockn_roll_band
benny_andersson	created	rock_me_abba_song
benny_andersson	created	as_good_as_new
benny_andersson	created	slipping_through_my_fingers
benny_andersson	created	my_love_my_life_song
benny_andersson	created	like_an_angel_passing_through_my_room
benny_andersson	created	our_last_summer
benny_andersson	created	en_karusell
benny_andersson	created	lycka
benny_andersson	created	lt2nd_Best_to_Nonegt
bram_stoker	created	dracula
bram_stoker	diedin	london
bram_stoker	influences	stephen_king
bram_stoker	created	nosferatu
bram_stoker	created	dracula_1992_film
bram_stoker	created	dracula_1958_film
bram_stoker	created	dracula_1931_film
bram_stoker	created	the_snakes_pass
bram_stoker	created	mina_harker
bram_stoker	created	the_jewel_of_seven_stars
bram_stoker	created	the_lair_of_the_white_worm
bram_stoker	created	draculas_daughter
bram_stoker	created	nosferatu_the_vampyre
bram_stoker	created	shadow_builder
bram_stoker	created	jonathan_harker
bram_stoker	created	count_dracula_1970_film
bram_stoker	created	taste_the_blood_of_dracula
bram_stoker	ismarriedto	florence_balcombe
bram_stoker	created	under_the_sunset
bram_stoker	created	dracula_spanishlanguage_version
bram_stoker	created	dracula_2006_film
bram_stoker	created	the_awakening_1980_film
bram_stoker	created	the_primrose_path
bram_stoker	influences	miroslav_šustek
bram_stoker	influences	anne_rice
bram_stoker	created	the_lady_of_the_shroud
bram_stoker	created	bram_stokers_draculas_curse
bram_stoker	created	the_watters_mou
bram_stoker	created	the_mystery_of_the_sea
bram_stoker	created	the_man_1905
bram_stoker	created	miss_betty
bram_stoker	created	the_shoulder_of_shasta
bram_stoker	created	lady_athlyne
bram_stoker	created	personal_reminiscences_of_henry_irving
bram_stoker	created	famous_impostors
belfast	islocatedin	united_kingdom
belfast	hasgeonamesid	lt2655984gt
cuba	hasofficiallanguage	spanish_language
cuba	participatedin	spanishamerican_war
cuba	hascapital	havana
cuba	participatedin	invasion_of_grenada
cuba	participatedin	bay_of_pigs_invasion
cuba	participatedin	angolan_war_of_independence
cuba	participatedin	congo_crisis
cuba	participatedin	battle_of_cassinga
cuba	participatedin	ogaden_war
cuba	participatedin	rhodesian_bush_war
cuba	participatedin	angolan_civil_war
cuba	participatedin	portuguese_colonial_war
cuba	participatedin	battle_of_cuito_cuanavale
cuba	participatedin	eritrean_war_of_independence
cuba	participatedin	south_african_border_war
cuba	participatedin	salvadoran_civil_war
cuba	participatedin	ethiopian_civil_war
cuba	participatedin	caribbean_peace_force
cuba	imports	wordnet_food_100021265
cuba	exports	wordnet_tobacco_104442831
cuba	exports	wordnet_citrus_107747055
cuba	exports	wordnet_shellfish_107783210
cuba	exports	wordnet_sugar_107859284
cuba	exports	wordnet_coffee_bean_107929351
cuba	exports	wordnet_nickel_114646610
cuba	imports	wordnet_chemical_114806838
cuba	imports	wordnet_petroleum_114980579
charles_tupper	haschild	charles_hibbert_tupper
chiapas	islocatedin	mexico
cotton_mather	wasbornin	boston
david_letterman	wasbornin	indianapolis
david_letterman	created	late_show_with_david_letterman
david_letterman	haswonprize	emmy_award
david_letterman	created	worldwide_pants_incorporated
david_letterman	influences	jon_stewart
david_letterman	influences	jimmy_kimmel
david_letterman	influences	brendon_small
david_letterman	influences	jimmy_fallon
david_letterman	haswonprize	daytime_emmy_award
david_letterman	created	the_late_late_show_cbs_tv_series
david_letterman	created	the_late_late_show_with_craig_ferguson
david_letterman	influences	h_jon_benjamin
david_letterman	influences	jim_gaffigan
david_letterman	produced	strangers_with_candy_film
david_letterman	influences	conan_obrien
david_letterman	influences	artie_lange
david_letterman	influences	ray_ellin
david_letterman	influences	robert_mac
david_letterman	influences	mike_trainor
david_letterman	created	late_night_nbc
diocletian	participatedin	battle_of_the_margus
diocletian	ismarriedto	prisca_empress
d_b_cooper	isknownfor	aircraft_hijacking
democratic_progressive_party	islocatedin	taipei
edward_de_vere	haschild	lt_17th_Earl_of_OxfordElizabeth_de_Vere_Countess_of_Derbygt
eve_arden	haswonprize	emmy_award
eve_arden	actedin	our_miss_brooks
eve_arden	actedin	mildred_pierce_film
eve_arden	actedin	the_voice_of_the_turtle_film
eve_arden	actedin	eternally_yours_film
eve_arden	actedin	hit_parade_of_1943
eve_arden	actedin	the_strongest_man_in_the_world
eve_arden	actedin	having_wonderful_time
eve_arden	actedin	the_lady_takes_a_sailor
eve_arden	actedin	whiplash_1948_film
eve_arden	actedin	san_antonio_rose_film
eve_arden	actedin	our_miss_brooks_film
francesco_cossiga	diedin	rome
francesco_cossiga	wasbornin	sassari
francesco_cossiga	haschild	giuseppe_cossiga
military_of_guinea	islocatedin	kindia
military_of_guinea	participatedin	portuguese_invasion_of_guinea_1970
gordon_banks	created	sanctified_lady
gte	islocatedin	irving_texas
gia_carangi	islocatedin	philadelphia
gia_carangi	diedin	philadelphia
haiti	dealswith	brazil
haiti	dealswith	canada
haiti	dealswith	dominican_republic
haiti	hasofficiallanguage	french_language
haiti	dealswith	netherlands_antilles
haiti	hascapital	portauprince
haiti	hasofficiallanguage	haitian_creole_language
haiti	participatedin	united_states_occupation_of_haiti
haiti	participatedin	operation_uphold_democracy
haiti	participatedin	settling_accounts
haiti	participatedin	dominican_war_of_independence
haiti	participatedin	battle_of_crêteàpierrot
haiti	participatedin	battle_of_ravineàcouleuvres
haiti	participatedin	battle_of_march_19
haiti	participatedin	battle_of_march_30
haiti	participatedin	battle_of_tortuguero
haiti	participatedin	battle_of_las_carreras
haiti	participatedin	battle_of_el_número
haiti	participatedin	battle_of_beler
haiti	participatedin	battle_of_estrelleta
haiti	participatedin	battle_of_cabeza_de_las_marías
haiti	participatedin	battle_of_el_memiso
haiti	participatedin	siege_of_santo_domingo_1805
haiti	participatedin	action_of_3_february_1812
haiti	participatedin	battle_of_fort_dipitie
haiti	participatedin	battle_of_fort_riviere
haiti	hasgeonamesid	lt335261gt
heraclius	haschild	heraklonas
heraclius	wasbornin	cappadocia
heraclius	haschild	constantine_iii_byzantine_emperor
hopewell_centre	islocatedin	lt_Hong_KongHong_Konggt
harleydavidson	islocatedin	milwaukee
jack_lemmon	ismarriedto	cynthia_stone
john_updike	influences	david_foster_wallace
john_updike	haswonprize	pulitzer_prize_for_fiction
john_updike	haswonprize	national_book_award
john_updike	influences	martin_amis
john_updike	wasbornin	reading_pennsylvania
john_updike	influences	philip_roth
john_updike	influences	t_coraghessan_boyle
john_updike	influences	richard_ford
john_updike	influences	julian_barnes
john_updike	influences	alice_munro
john_updike	influences	ian_mcewan
john_updike	influences	david_baddiel
john_updike	influences	nicholson_baker
john_updike	haswonprize	o_henry_award
john_updike	influences	jonathan_lethem
john_updike	influences	lorrie_moore
john_updike	created	the_witches_of_eastwick
john_updike	influences	rick_moody
john_updike	influences	george_saunders
john_updike	influences	ethan_canin
john_updike	influences	ann_beattie
john_updike	created	rabbit_at_rest
john_updike	created	rabbit_is_rich
john_updike	created	henry_bech
john_updike	created	memories_of_the_ford_administration
john_updike	created	rabbit_redux
john_updike	created	the_witches_of_eastwick_film
john_updike	created	terrorist_novel
john_updike	influences	joseph_oneill_born_1964
john_updike	created	brazil_novel
john_updike	influences	nestan_kvinikadze
john_updike	created	trust_me_book
john_updike	influences	lloyd_kropp
john_updike	influences	ceridwen_dovey
john_updike	created	rabbit_run_film
john_updike	influences	sandra_novack
j_r_r_tolkien	influences	george_r_r_martin
j_r_r_tolkien	influences	neil_gaiman
j_r_r_tolkien	created	the_lord_of_the_rings
j_r_r_tolkien	created	the_hobbit
j_r_r_tolkien	influences	t_h_white
j_r_r_tolkien	influences	terry_brooks
j_r_r_tolkien	created	tengwar
j_r_r_tolkien	influences	christopher_tolkien
j_r_r_tolkien	wasbornin	bloemfontein
j_r_r_tolkien	influences	john_bellairs
j_r_r_tolkien	influences	lloyd_alexander
j_r_r_tolkien	created	the_two_towers
j_r_r_tolkien	created	the_return_of_the_king
j_r_r_tolkien	created	adûnaic
j_r_r_tolkien	created	black_speech
j_r_r_tolkien	influences	gene_wolfe
j_r_r_tolkien	created	unfinished_tales
j_r_r_tolkien	created	the_adventures_of_tom_bombadil
j_r_r_tolkien	created	the_lord_of_the_rings_1978_film
j_r_r_tolkien	created	the_lord_of_the_rings_film_trilogy
j_r_r_tolkien	created	rhovanion
j_r_r_tolkien	influences	r_a_salvatore
j_r_r_tolkien	influences	joe_dever
j_r_r_tolkien	created	the_hobbit_1977_film
j_r_r_tolkien	created	the_lord_of_the_rings_1981_radio_series
j_r_r_tolkien	created	the_quest_of_erebor
j_r_r_tolkien	created	the_father_christmas_letters
j_r_r_tolkien	created	sarati
j_r_r_tolkien	created	tales_from_the_perilous_realm
j_r_r_tolkien	influences	graham_joyce
j_r_r_tolkien	created	the_tolkien_reader
j_r_r_tolkien	influences	samit_basu
j_r_r_tolkien	influences	david_anthony_durham
j_r_r_tolkien	influences	daniel_knauf
j_r_r_tolkien	influences	jim_butcher
j_r_r_tolkien	influences	e_e_knight
j_r_r_tolkien	created	the_children_of_húrin
j_r_r_tolkien	influences	jyoti_guptara
j_r_r_tolkien	influences	suresh_guptara
j_r_r_tolkien	created	the_history_of_the_hobbit
j_r_r_tolkien	influences	richard_dean_starr
j_r_r_tolkien	influences	dušan_fabian
j_r_r_tolkien	influences	patrick_rothfuss
j_r_r_tolkien	influences	marcus_mastin
j_r_r_tolkien	influences	russell_payne_author
j_r_r_tolkien	created	the_hunt_for_gollum
j_r_r_tolkien	created	quenya
j_r_r_tolkien	created	sindarin
j_r_r_tolkien	created	born_of_hope
j_r_r_tolkien	influences	michael_j_sullivan_author
j_r_r_tolkien	created	the_fellowship_of_the_ring
j_r_r_tolkien	influences	gd_falksen
j_r_r_tolkien	created	the_silmarillion
j_r_r_tolkien	influences	olufemi_terry
john_wayne	haschild	patrick_wayne
john_james_richard_macleod	diedin	aberdeen
john_james_richard_macleod	iscitizenof	united_kingdom
john_james_richard_macleod	haswonprize	nobel_prize_in_physiology_or_medicine
john_james_richard_macleod	graduatedfrom	university_of_aberdeen
john_dewey	influences	noam_chomsky
john_dewey	influences	alfred_north_whitehead
john_dewey	influences	hu_shih
john_dewey	influences	cornel_west
john_dewey	influences	wesley_clair_mitchell
john_dewey	created	university_of_chicago_laboratory_schools
john_dewey	influences	edwin_arthur_burtt
john_dewey	influences	jiang_menglin
john_dewey	influences	nel_noddings
john_dewey	influences	arthur_fine
john_dewey	influences	joe_l_kincheloe
john_dewey	influences	joseph_margolis
john_dewey	influences	jerome_a_stone
john_dewey	influences	henry_nelson_wieman
john_dewey	influences	donald_a_crosby
john_dewey	influences	mose_kalev
jakarta	islocatedin	indonesia
jakarta	hasgeonamesid	lt1642911gt
jeanfrançois_millet	iscitizenof	france
jeanfrançois_millet	created	the_gleaners
john_w_campbell	influences	isaac_asimov
john_w_campbell	influences	jerry_pournelle
john_w_campbell	wasbornin	newark_new_jersey
john_w_campbell	influences	f_paul_wilson
john_w_campbell	created	twilight_short_story
laos	hasofficiallanguage	lao_language
laos	hascurrency	lao_kip
laos	participatedin	insurgency_in_laos
laos	participatedin	peoples_general
laos	hasgeonamesid	lt7084197gt
ludwig_van_beethoven	created	anthem_of_europe
ludwig_van_beethoven	influences	milan_kundera
ludwig_van_beethoven	influences	otto_weininger
ludwig_van_beethoven	influences	allison_crowe
ludwig_van_beethoven	created	roll_over_beethoven
ludwig_van_beethoven	created	a_fifth_of_beethoven
ludwig_van_beethoven	created	classico
ludwig_van_beethoven	created	a_song_of_joy
ludwig_van_beethoven	influences	camil_mureşanu
ludwig_van_beethoven	created	this_night_billy_joel_song
lydia	participatedin	battle_of_thymbra
lydia	participatedin	battle_of_pteria
lydia	participatedin	battle_of_halys
lydia	participatedin	siege_of_sardis_547_bc
avtovaz	islocatedin	tolyatti
love_parade	islocatedin	germany
lodovico_ferrari	iscitizenof	italy
marilyn_monroe	ismarriedto	arthur_miller
miranda_richardson	actedin	the_crying_game
miranda_richardson	actedin	sleepy_hollow_film
miranda_richardson	actedin	empire_of_the_sun_film
miranda_richardson	actedin	the_apostle
miranda_richardson	actedin	chicken_run
miranda_richardson	actedin	the_phantom_of_the_opera_2004_film
miranda_richardson	actedin	the_lost_prince
miranda_richardson	actedin	tom__viv
miranda_richardson	actedin	enchanted_april
miranda_richardson	actedin	dance_with_a_stranger
miranda_richardson	actedin	merlin_film
miranda_richardson	actedin	southland_tales
miranda_richardson	actedin	underworld_1985_film
miranda_richardson	actedin	the_evening_star
miranda_richardson	actedin	get_carter_2000_film
miranda_richardson	actedin	kansas_city_1996_film
miranda_richardson	actedin	the_designated_mourner
miranda_richardson	actedin	wahwah
miranda_richardson	actedin	merlins_apprentice
miranda_richardson	actedin	alice_in_wonderland_1999_film
miranda_richardson	actedin	damage_film
miranda_richardson	actedin	snow_white_2001_film
miranda_richardson	actedin	the_innocent_1985_film
miranda_richardson	actedin	fatherland_novel
miranda_richardson	actedin	spinning_into_butter_film
miranda_richardson	actedin	the_young_victoria
miranda_richardson	actedin	a_foxs_tale
miranda_richardson	actedin	made_in_dagenham
miranda_richardson	actedin	falling_angels_film
maria_feodorovna_dagmar_of_denmark	ismarriedto	alexander_iii_of_russia
korean_peoples_army	islocatedin	pyongyang
oliver_conant	actedin	class_of_44
office_of_strategic_services	created	t13_beano_grenade
puerto_rico	dealswith	dominican_republic
puerto_rico	dealswith	republic_of_ireland
puerto_rico	dealswith	japan
puerto_rico	dealswith	netherlands
puerto_rico	hasofficiallanguage	spanish_language
puerto_rico	participatedin	spanishamerican_war
puerto_rico	dealswith	united_kingdom
puerto_rico	hascapital	san_juan_puerto_rico
puerto_rico	hasofficiallanguage	english_language
puerto_rico	hascurrency	united_states_dollar
plymouth	islocatedin	united_kingdom
pope_benedict_xiii	diedin	rome
pope_benedict_xiii	wasbornin	gravina_in_puglia
pope_clement_ix	diedin	rome
pope_gregory_ix	diedin	rome
pope_gregory_ix	wasbornin	anagni
paul_whitehouse	created	the_fast_show
paul_whitehouse	influences	harry_enfield
paul_whitehouse	actedin	corpse_bride
paul_whitehouse	created	down_the_line_radio_series
paul_whitehouse	created	harry__paul
pol_pot	ismarriedto	khieu_ponnary
pol_pot	influences	istván_cs_bartos
pope_sergius_ii	wasbornin	rome
pierre_trudeau	ismarriedto	margaret_trudeau
pierre_trudeau	holdspoliticalposition	leader_of_the_official_opposition_canada
pierre_trudeau	haschild	justin_trudeau
pierre_trudeau	haschild	alexandre_trudeau
pierre_trudeau	haschild	michel_trudeau
pierre_trudeau	holdspoliticalposition	minister_of_justice_canada
pierre_trudeau	holdspoliticalposition	president_of_the_queens_privy_council_for_canada
pierre_trudeau	haschild	deborah_coyne
pierre_trudeau	wasbornin	montreal
pierre_trudeau	graduatedfrom	université_de_montréal
pope_theodore_ii	wasbornin	rome
pope_theodore_ii	diedin	rome
quentin_tarantino	created	natural_born_killers
quentin_tarantino	created	the_rock_film
quentin_tarantino	directed	pulp_fiction_film
quentin_tarantino	wasbornin	knoxville_tennessee
quentin_tarantino	directed	reservoir_dogs
quentin_tarantino	directed	kill_bill
quentin_tarantino	haswonprize	edgar_award
quentin_tarantino	directed	jackie_brown_film
quentin_tarantino	created	true_romance
quentin_tarantino	produced	from_dusk_till_dawn
quentin_tarantino	created	from_dusk_till_dawn
quentin_tarantino	actedin	from_dusk_till_dawn
quentin_tarantino	directed	four_rooms
quentin_tarantino	directed	inglourious_basterds
quentin_tarantino	produced	killing_zoe
quentin_tarantino	created	bill_kill_bill
quentin_tarantino	produced	my_best_friends_birthday
quentin_tarantino	created	my_best_friends_birthday
quentin_tarantino	actedin	my_best_friends_birthday
quentin_tarantino	directed	my_best_friends_birthday
quentin_tarantino	created	crimson_tide_film
quentin_tarantino	directed	sin_city_film
quentin_tarantino	actedin	the_muppets_wizard_of_oz
quentin_tarantino	produced	hostel_film
quentin_tarantino	produced	hell_ride
quentin_tarantino	directed	grindhouse_film
quentin_tarantino	actedin	baadasssss_cinema
quentin_tarantino	directed	death_proof
quentin_tarantino	produced	planet_terror
quentin_tarantino	created	grave_danger
quentin_tarantino	directed	grave_danger
quentin_tarantino	produced	machete_film
quentin_tarantino	directed	machete_film
quentin_tarantino	influences	warren_graff
quentin_tarantino	influences	joe_abercrombie
quentin_tarantino	produced	past_midnight
quentin_tarantino	created	past_midnight
quentin_tarantino	created	vincenzo_coccotti
quentin_tarantino	created	hans_landa
quentin_tarantino	actedin	destiny_turns_on_the_radio
russell_crowe	ismarriedto	danielle_spencer_australian_singer
r_b_bennett	graduatedfrom	dalhousie_university
robert_bunsen	diedin	heidelberg
robert_bunsen	graduatedfrom	university_of_göttingen
robert_bunsen	worksat	university_of_marburg
robert_bunsen	influences	julius_lothar_meyer
robert_bunsen	hasacademicadvisor	friedrich_stromeyer
robin_wright_penn	ismarriedto	sean_penn
robert_askin	isleaderof	milton_morris
richard_r_ernst	haswonprize	nobel_prize_in_chemistry
ronald_coase	influences	steven_n_s_cheung
shannon_elizabeth	actedin	american_pie_2
shannon_elizabeth	actedin	tomcats_film
shannon_elizabeth	actedin	scary_movie
shannon_elizabeth	actedin	johnson_family_vacation
shannon_elizabeth	actedin	thirteen_ghosts_2001_film
shannon_elizabeth	actedin	cursed_2005_film
shannon_elizabeth	actedin	american_pie_film
shannon_elizabeth	actedin	jack_frost_1996_film
shannon_elizabeth	actedin	deal_2008_film
shannon_elizabeth	actedin	scary_movie_film_series
shannon_elizabeth	ismarriedto	joseph_d_reitman
shannon_elizabeth	actedin	dish_dogs
shannon_elizabeth	actedin	night_of_the_demons_2010_film
spain	hasofficiallanguage	basque_language
spain	participatedin	battle_of_ramillies
